@relation preprocessamentoCK

@attribute CLASSE REAL 
@attribute CBO REAL 
@attribute DIT REAL 
@attribute LCOM REAL 
@attribute NOC REAL 
@attribute RFC REAL 
@attribute WMC REAL 
@attribute UOTESTED {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20}
@data
6,15,2,1,0,14,8,12
6,10,2,1,0,12,5,12
6,13,2,1,0,22,12,12
6,6,1,1,0,10,5,12
6,16,2,1,0,29,10,12
6,12,1,1,0,26,15,12
6,21,2,1,0,11,2,12
6,14,1,1,0,13,8,12
6,7,2,5,0,21,14,12
6,0,0,0,0,1,0,12
6,10,1,1,0,9,3,12
6,0,0,2,0,2,0,12
6,8,2,1,0,12,5,12
6,24,1,3,0,21,10,12
6,21,2,2,0,73,59,12
6,21,1,1,0,37,29,12
6,0,0,0,0,4,0,12
6,26,1,1,0,24,3,12
6,37,1,26,0,55,41,12
6,1,1,0,0,0,0,12
6,1,1,0,0,0,0,12
6,8,1,1,0,21,7,12
6,13,2,2,1,15,10,12
6,11,4,1,0,24,10,12
6,47,1,6,0,51,19,12
6,21,2,1,2,48,17,11
6,1,3,1,0,6,7,11
6,2,0,4,0,5,3,12
6,0,0,0,0,1,0,12
6,19,2,9,2,26,19,12
6,0,0,0,0,2,0,12
6,3,1,1,0,2,1,12
6,0,0,0,0,1,0,12
6,6,1,1,2,9,11,12
6,3,1,0,0,0,0,12
6,7,1,1,1,10,8,12
6,8,1,2,0,54,47,12
6,6,0,3,0,4,2,12
6,6,2,1,0,7,3,12
6,12,1,1,0,81,53,12
6,16,1,1,0,96,54,12
6,2,1,1,0,1,0,12
6,0,0,0,0,2,0,12
6,0,0,0,0,5,0,12
6,0,0,0,0,6,0,12
6,0,0,0,0,2,0,12
6,55,2,2,0,91,37,12
6,9,2,1,0,12,7,12
6,11,1,1,0,13,7,12
6,9,2,2,1,11,4,12
6,19,3,1,0,29,11,12
6,18,2,1,0,9,2,12
6,8,2,4,0,41,26,12
6,0,0,0,0,1,0,12
6,20,2,3,0,49,23,11
6,9,2,1,0,27,22,11
6,6,2,1,0,46,21,11
6,0,0,0,0,7,0,12
6,64,3,7,4,149,70,12
6,0,0,0,0,25,0,12
6,9,3,1,0,4,2,12
6,10,1,3,0,31,13,12
6,23,3,2,0,20,10,12
6,3,2,0,0,4,2,12
6,10,3,1,0,6,2,12
6,9,1,3,0,17,8,12
6,10,3,2,0,8,3,12
6,0,0,0,0,0,0,12
6,5,2,0,3,0,0,12
6,8,2,1,0,8,4,12
6,5,3,2,0,8,4,12
6,6,3,2,0,8,4,12
6,5,3,2,0,8,4,12
6,41,2,2,4,13,5,12
6,36,2,2,1,21,8,12
6,12,1,1,1,28,19,12
6,23,4,1,0,121,52,12
6,4,1,0,0,1,1,12
6,3,1,9,0,12,10,12
6,6,1,1,0,21,5,12
6,14,1,1,0,7,3,12
6,6,4,1,0,11,3,12
6,0,0,0,0,3,0,12
6,21,1,21,0,22,22,12
6,47,3,3,1,175,45,12
6,4,1,0,0,7,8,12
6,5,1,0,0,1,1,12
6,10,1,1,0,4,2,12
6,5,5,1,0,8,4,12
6,20,1,6,0,26,16,12
6,19,2,4,0,23,15,12
6,15,1,1,0,31,5,12
6,9,2,1,0,6,2,12
6,8,2,1,0,7,5,12
6,21,1,2,0,42,8,12
6,18,2,1,0,24,9,12
6,8,3,1,0,1,1,12
6,6,1,2,0,4,2,12
6,4,2,2,0,4,2,12
6,4,2,2,0,4,2,12
6,5,1,1,0,11,7,12
6,7,2,1,0,8,2,12
6,7,1,1,0,41,29,12
6,12,1,1,0,17,18,12
6,4,1,2,0,15,9,12
6,19,1,2,0,40,13,12
6,6,1,3,0,4,4,12
6,4,2,1,0,3,3,12
6,6,1,1,0,27,18,12
6,4,1,1,0,7,5,12
6,5,1,1,0,8,5,12
6,3,1,1,1,8,4,12
6,4,1,0,0,7,12,12
6,4,2,1,0,6,7,12
6,6,0,2,0,2,0,12
6,124,1,8,5,234,125,12
6,15,1,1,0,8,4,12
6,8,2,1,0,5,2,12
6,17,1,2,2,8,4,12
6,1,0,2,0,2,0,12
6,5,1,1,0,11,10,12
6,4,1,1,0,7,6,12
6,16,2,1,0,10,2,12
6,4,2,2,0,4,3,12
6,11,2,1,0,13,3,12
6,51,2,2,2,71,41,12
6,9,1,1,0,15,7,12
6,2,4,0,0,2,1,12
6,14,1,2,0,27,13,12
6,0,0,0,0,3,0,12
6,14,3,3,0,19,10,12
6,68,4,6,0,28,16,12
6,57,3,5,3,137,52,12
6,4,1,1,0,13,7,12
6,34,2,8,0,32,13,12
6,7,0,2,0,2,0,12
6,26,4,5,0,32,18,12
6,34,1,5,0,95,50,12
6,2,1,0,0,0,0,12
6,12,0,2,0,4,2,12
6,7,2,1,0,17,11,12
6,15,2,10,0,39,17,12
6,44,1,10,8,89,63,12
6,9,0,2,0,2,0,12
6,24,0,2,0,2,0,12
6,0,0,0,0,14,0,12
6,27,2,2,0,74,17,11
6,7,2,1,0,11,4,11
6,7,2,1,0,12,4,11
6,26,1,2,0,46,5,11
6,42,2,13,0,43,20,11
6,7,3,1,0,6,2,11
6,83,2,35,0,69,42,11
6,31,1,2,0,87,31,11
6,1,1,1,0,3,1,11
6,2,3,0,0,2,1,11
6,17,2,4,0,42,9,11
6,3,1,1,0,7,2,11
6,11,1,1,0,19,3,11
6,8,1,3,0,8,8,11
6,6,1,3,0,5,4,11
6,12,1,1,0,21,3,11
6,7,1,1,0,8,15,11
6,17,1,1,0,39,10,11
6,1,1,0,0,2,2,11
6,19,1,1,0,59,21,11
6,1,1,0,0,2,2,11
6,11,1,1,0,38,5,11
6,28,1,2,0,47,17,11
6,7,1,3,0,10,7,11
6,8,1,3,0,6,4,11
6,6,2,1,1,7,5,11
6,6,3,1,0,6,2,11
6,3,3,1,0,4,1,11
6,7,1,3,0,10,7,11
6,8,1,3,0,6,4,11
6,7,1,3,0,4,3,11
6,3,2,1,0,3,2,11
6,4,1,1,0,9,5,11
6,7,1,3,0,7,4,11
6,21,1,2,0,85,41,11
6,18,1,9,0,62,34,11
6,1,0,2,0,2,0,11
6,1,1,1,0,12,1,11
6,4,1,1,0,27,5,11
6,15,1,1,0,34,3,11
6,16,1,2,0,47,14,11
6,9,4,4,0,11,7,11
6,7,1,1,0,32,15,11
6,6,2,1,0,1,1,11
6,3,1,1,0,4,1,11
6,31,1,1,0,94,49,11
6,5,4,1,0,5,3,11
6,7,4,1,0,6,2,11
6,3,4,2,0,6,3,11
6,17,2,1,0,39,6,11
6,9,1,3,0,10,3,11
6,9,1,3,0,12,4,11
6,17,1,1,0,78,37,11
6,5,1,1,0,7,4,11
6,14,1,2,0,18,2,11
6,6,1,4,0,17,11,11
6,13,1,1,0,47,31,11
6,5,1,1,0,15,1,11
6,18,1,1,0,38,3,11
6,5,2,1,0,4,2,11
6,7,2,1,0,7,2,11
6,6,1,1,0,14,4,11
6,27,1,1,0,53,19,11
6,9,4,1,0,7,2,11
6,8,4,1,0,10,3,11
6,10,1,4,0,29,5,11
6,9,1,1,0,22,2,11
6,20,1,5,0,48,8,11
6,6,4,1,1,3,2,11
6,5,5,1,0,6,6,11
6,10,1,7,0,88,12,11
6,51,1,3,0,116,40,11
6,9,2,1,0,7,2,11
6,2,0,2,0,2,0,11
6,2,1,1,0,9,3,11
6,10,2,1,0,6,2,11
6,10,2,1,0,6,2,11
6,2,3,7,0,9,8,11
6,6,2,1,0,9,2,11
6,6,2,1,0,5,2,11
6,6,2,1,0,9,2,11
6,10,1,1,0,31,7,11
6,1,3,1,0,2,1,11
6,1,3,1,0,2,1,11
6,1,3,1,0,10,1,11
6,13,1,2,0,30,2,11
6,14,2,2,0,28,3,11
6,2,1,1,0,10,1,11
6,19,1,1,0,47,6,11
6,2,1,0,0,1,1,11
6,16,1,2,0,63,20,11
6,20,1,1,0,39,11,11
6,11,2,1,0,5,3,11
6,11,2,1,0,7,4,11
6,14,1,1,0,74,59,11
6,4,2,1,0,3,1,11
6,10,1,1,0,25,5,11
6,35,1,1,0,64,12,11
6,19,1,2,0,59,23,11
6,2,4,0,0,2,1,11
6,3,3,6,0,8,7,11
6,6,3,1,0,4,2,11
6,12,1,1,0,37,10,11
6,2,3,0,0,2,1,11
6,13,1,2,0,41,7,11
6,6,2,1,0,5,2,11
6,6,2,1,0,9,2,11
6,8,2,1,0,21,6,11
6,6,6,1,0,4,1,11
6,20,1,1,0,61,20,11
6,7,2,1,0,1,1,11
6,11,2,2,0,13,7,11
6,27,1,1,0,53,6,11
6,3,4,2,0,6,3,11
6,20,3,4,0,37,6,11
6,5,1,1,0,19,3,11
6,23,1,1,0,57,16,11
6,7,2,2,0,10,3,11
6,5,1,1,0,7,3,11
6,36,1,1,0,92,35,11
6,17,1,1,0,70,5,11
6,11,1,1,0,20,1,11
6,7,2,1,0,2,1,11
6,7,2,1,0,2,1,11
6,4,1,2,0,6,2,11
6,5,1,2,0,4,4,11
6,21,1,1,0,39,13,11
6,8,1,3,0,5,3,11
6,6,1,3,0,5,3,11
6,25,1,1,0,37,4,11
6,14,1,9,0,28,19,11
6,7,3,1,0,4,2,11
6,5,3,1,0,8,3,11
6,42,2,2,0,112,48,11
6,6,1,3,0,6,3,11
6,6,1,3,0,8,4,11
6,8,1,3,0,7,3,11
6,11,3,1,0,11,3,11
6,7,1,3,0,5,3,11
6,8,1,3,0,8,3,11
6,6,1,3,0,8,4,11
6,6,1,3,0,8,4,11
6,6,1,3,0,6,4,11
6,21,1,1,0,35,7,11
6,6,1,1,0,6,1,11
6,23,1,1,0,54,13,11
6,7,1,1,0,18,7,11
6,17,1,2,0,36,10,11
6,7,2,2,0,10,3,11
6,4,1,2,0,6,3,11
6,4,1,2,0,11,4,11
6,19,1,2,0,64,20,11
6,13,2,2,0,8,3,11
6,12,2,2,0,8,3,11
6,11,2,1,0,8,3,11
6,21,1,1,0,49,15,11
6,20,1,1,0,37,12,11
6,1,1,0,0,0,0,11
6,8,2,1,0,11,2,11
6,8,2,1,0,7,2,11
6,7,1,1,0,14,4,11
6,16,1,2,0,35,12,11
6,12,1,1,0,41,11,11
6,7,3,1,0,1,1,11
6,11,1,2,0,36,2,11
6,21,1,1,0,50,12,11
6,16,1,1,0,29,10,11
6,3,4,1,0,3,1,11
6,38,1,3,0,127,12,11
6,17,1,1,0,44,4,11
6,2,2,0,0,0,0,11
6,3,1,1,0,9,2,11
6,7,1,3,0,11,3,11
6,8,1,3,1,7,6,11
6,14,1,4,0,60,6,11
6,20,1,2,0,77,10,11
6,3,1,1,0,15,1,11
6,10,2,1,0,10,2,11
6,26,1,2,1,41,8,11
6,9,1,2,0,3,11,11
6,2,1,4,0,4,4,11
6,7,1,1,0,22,8,11
6,10,1,2,0,19,4,11
6,19,1,1,0,28,8,11
6,2,1,1,0,1,1,11
6,1,1,0,0,1,1,11
6,14,1,1,0,34,7,11
6,8,2,1,0,10,4,11
6,7,2,2,0,6,3,11
6,9,2,1,0,10,3,11
6,20,1,1,0,23,5,11
6,13,1,1,0,32,4,11
6,29,1,2,0,60,8,11
6,17,1,1,0,32,6,11
6,20,1,1,0,40,14,11
6,16,1,1,0,32,7,11
6,6,2,2,0,46,15,11
6,2,1,0,0,1,1,11
6,21,1,1,0,78,27,11
6,28,2,3,0,106,18,11
6,15,4,2,0,21,2,11
6,12,1,2,2,55,13,11
6,4,1,1,0,17,1,11
6,2,1,1,0,12,3,11
6,17,1,1,0,39,5,11
6,6,3,1,0,2,1,11
6,7,1,1,0,20,1,11
6,9,1,1,0,11,4,11
6,4,2,2,0,2,2,11
6,16,1,1,0,21,2,11
6,6,1,1,0,2,3,11
6,58,1,2,0,99,24,11
6,8,4,3,3,6,5,11
6,26,2,1,0,48,12,11
6,3,4,1,0,1,1,11
6,7,4,1,0,7,3,11
6,3,4,1,0,1,1,11
6,13,1,16,0,17,16,11
6,12,1,1,0,39,8,11
6,3,1,1,0,6,2,11
6,19,1,2,0,48,16,11
6,4,2,3,0,3,3,11
6,4,3,2,0,7,3,11
6,13,1,16,0,18,16,11
6,4,1,2,0,22,11,11
6,20,1,1,0,95,51,11
6,18,1,1,0,37,8,11
6,19,1,1,0,42,5,11
6,5,3,1,0,4,1,11
6,2,0,2,0,2,0,11
6,5,1,1,0,4,8,11
6,8,1,1,0,33,9,11
6,75,1,2,0,180,58,11
6,1,2,3,0,6,4,11
6,5,1,1,0,17,9,11
6,64,2,2,0,10,5,12
6,45,2,1,1,12,2,12
6,5,1,1,0,12,10,12
6,22,2,2,0,39,9,12
6,1,0,2,0,2,0,12
6,11,2,1,0,14,8,12
6,0,1,0,0,0,0,12
6,0,1,0,0,0,0,12
6,30,2,1,0,4,1,12
6,5,1,1,1,3,1,12
6,59,1,17,0,133,77,11
6,8,2,1,0,3,1,11
6,1,2,1,0,2,2,11
6,2,3,1,0,1,1,11
6,3,2,1,0,8,4,11
6,8,2,1,0,2,1,11
6,14,1,2,0,7,3,11
6,4,1,6,0,10,8,11
6,15,2,1,0,15,7,11
6,12,2,1,0,11,4,11
6,15,2,2,0,28,7,12
6,12,2,1,1,9,2,12
6,11,2,1,1,6,2,12
6,10,2,0,0,2,1,12
6,3,1,1,0,3,2,12
6,3,2,5,0,9,10,12
6,78,1,6,0,247,102,12
6,52,1,1,0,109,26,12
6,5,2,2,0,7,5,12
6,11,2,3,0,29,18,12
6,1,1,2,0,11,11,12
6,6,1,2,0,25,9,12
6,9,1,1,3,26,4,11
6,4,1,1,0,5,3,11
6,24,1,2,0,60,19,11
6,27,1,2,0,64,36,12
6,1,1,1,0,7,3,12
6,10,2,1,0,7,3,12
6,5,1,1,0,4,4,12
6,5,1,1,0,3,2,12
6,5,1,1,0,3,2,12
6,5,1,1,0,3,2,12
6,0,0,0,0,1,0,12
6,5,1,3,0,14,7,12
6,17,1,8,1,44,26,12
6,21,1,1,0,91,37,12
6,3,3,10,1,19,14,12
6,2,1,3,0,6,4,12
6,9,1,12,0,66,37,12
6,8,1,1,0,19,5,12
6,7,2,1,0,29,17,12
6,4,2,1,0,12,6,12
6,3,1,1,0,4,4,12
6,4,1,2,2,3,0,12
6,5,2,1,0,12,11,12
6,20,1,3,0,18,11,12
6,6,1,3,0,4,4,12
6,14,2,2,0,19,11,12
6,9,2,1,0,13,3,12
6,6,2,1,0,14,10,12
6,8,3,1,0,4,1,12
6,10,2,1,0,15,7,12
6,10,1,2,0,6,4,12
6,19,2,2,0,25,7,12
6,12,2,1,0,18,3,12
6,19,2,2,1,81,54,12
6,0,0,0,0,5,0,12
6,5,2,1,0,15,8,12
6,14,1,11,4,63,55,12
6,1,2,1,0,1,1,12
6,5,3,1,0,4,3,12
6,4,1,2,0,8,4,12
6,6,0,4,0,9,6,12
6,3,1,2,0,35,37,12
6,4,1,1,0,9,3,12
6,6,1,1,0,15,9,12
6,6,1,1,1,42,35,12
6,4,2,1,0,8,3,12
6,3,3,1,0,22,21,12
6,12,1,1,0,30,9,11
6,8,1,1,0,32,14,12
6,1,1,1,0,5,8,12
6,7,0,6,0,7,10,12
6,11,1,5,3,37,21,12
6,9,1,1,1,27,14,12
6,2,2,5,0,15,6,12
6,5,1,3,0,27,11,12
6,6,2,1,0,25,15,12
6,1,1,3,0,21,9,12
6,2,1,1,0,11,5,12
6,16,1,3,0,18,12,12
6,8,2,2,0,3,2,12
6,16,2,1,0,29,15,12
6,7,2,2,0,11,7,12
6,12,2,1,0,20,11,12
6,2,1,1,0,9,7,12
6,13,2,1,0,18,6,12
6,3,1,1,0,5,3,12
6,5,2,1,0,7,3,12
6,4,3,1,0,27,26,12
6,0,0,0,0,1,0,12
6,9,3,7,0,37,22,12
6,5,2,6,0,18,18,12
6,1,1,1,0,3,4,12
6,3,1,2,0,6,8,12
6,0,0,0,0,4,0,12
6,6,1,1,0,12,9,12
6,2,1,2,0,10,9,12
6,3,1,2,0,17,11,12
6,3,1,1,0,9,8,12
6,0,1,2,0,2,0,12
6,4,1,3,0,7,4,12
6,4,2,1,0,13,7,12
6,6,1,2,0,35,14,12
6,5,1,4,1,10,5,12
6,4,2,1,0,14,9,12
6,19,1,2,0,31,20,12
6,8,2,2,0,7,10,12
6,10,2,2,0,13,5,12
6,11,2,1,0,14,5,12
6,8,2,1,0,16,15,12
6,0,0,0,0,1,0,12
6,11,1,2,0,48,23,12
6,8,1,5,0,10,8,12
6,13,1,4,0,6,6,12
6,4,2,1,0,15,8,12
6,11,1,2,1,50,28,12
6,2,1,1,0,20,17,12
6,5,2,1,0,27,12,12
6,2,1,3,0,7,4,12
6,2,1,1,0,9,7,12
6,17,1,8,0,61,22,11
6,6,1,1,0,8,4,11
6,23,1,2,0,73,23,11
6,7,1,2,0,41,15,11
6,6,1,3,0,27,10,11
6,54,1,8,0,76,20,11
6,2,5,0,0,2,1,11
6,4,2,7,0,9,10,11
6,1,1,1,0,6,3,11
6,2,1,2,0,2,5,11
6,6,1,3,0,11,5,11
6,7,1,3,0,13,5,11
6,1,1,2,0,3,3,11
6,5,2,2,0,7,6,11
6,5,2,4,0,7,6,11
6,3,2,2,0,5,3,11
6,4,2,2,0,5,3,11
6,4,2,2,0,2,2,11
6,4,2,2,0,5,3,11
6,14,1,3,0,29,15,11
6,3,2,3,0,8,5,11
6,3,2,2,0,5,3,11
6,5,1,2,0,33,19,11
6,10,1,6,0,52,10,11
6,15,1,3,0,35,8,11
6,3,1,2,0,5,3,11
6,3,1,2,0,2,2,11
6,10,1,1,0,10,2,11
6,7,1,3,0,8,4,11
6,1,1,3,0,9,4,11
6,5,1,2,0,24,12,11
6,1,1,1,0,21,18,11
6,1,1,3,0,11,4,11
6,2,1,1,0,13,6,11
6,21,1,3,0,41,8,11
6,3,2,5,0,6,6,11
6,3,2,1,0,5,5,11
6,2,1,1,0,2,2,11
6,4,3,1,0,4,2,11
6,2,1,1,0,3,2,11
6,2,2,1,0,1,1,11
6,2,2,1,0,1,1,11
6,11,1,1,2,21,12,11
6,9,1,5,0,20,11,11
6,5,1,2,0,22,7,11
6,0,0,0,0,3,0,12
6,7,1,1,0,17,13,12
6,0,0,0,0,2,0,12
6,5,1,1,1,15,7,12
6,0,0,0,0,2,0,12
6,7,1,1,0,13,11,12
6,8,1,1,1,19,13,12
6,4,1,1,1,10,6,12
6,0,0,0,0,3,0,12
6,13,2,10,0,31,21,12
6,7,2,3,0,19,16,12
6,11,1,3,0,32,7,11
6,8,2,2,0,7,3,11
6,13,1,2,0,48,16,11
6,8,2,1,0,29,3,11
6,3,2,0,0,4,2,12
6,0,0,0,0,1,0,12
6,0,0,0,0,6,0,12
6,21,1,2,0,39,14,12
6,7,1,1,0,29,20,12
6,21,1,3,2,53,42,12
6,12,1,1,0,20,28,12
6,3,1,3,0,4,3,12
6,8,3,1,0,5,4,12
6,13,2,3,2,16,7,12
6,5,1,2,0,15,7,12
6,14,2,3,1,24,11,12
6,5,1,2,0,16,8,12
6,8,3,1,0,4,2,12
6,11,3,2,0,24,10,12
6,9,1,1,0,22,10,12
6,14,2,2,0,42,19,12
6,5,1,1,0,14,11,12
6,10,1,4,2,16,6,12
6,4,2,1,0,3,2,12
6,3,2,1,0,3,2,12
6,3,2,1,0,3,2,12
6,8,0,2,0,2,0,12
6,9,1,4,3,6,5,12
6,13,2,2,0,34,12,12
6,0,0,0,0,0,0,12
6,4,2,0,0,0,0,12
6,4,2,0,0,0,0,12
6,29,1,2,0,59,33,11
6,14,1,4,0,8,12,11
6,2,1,4,0,4,4,11
6,7,2,1,0,7,3,11
6,7,2,1,0,8,7,11
6,5,2,1,0,5,4,11
6,13,1,4,3,10,4,11
6,11,1,5,0,47,34,11
6,7,1,1,0,16,13,11
6,9,1,1,0,14,1,11
6,2,2,0,0,0,0,11
6,13,1,5,0,9,6,11
6,2,1,4,0,4,4,11
6,9,1,6,0,11,7,11
6,16,2,1,0,10,5,12
6,13,1,2,0,38,27,12
6,4,3,1,0,2,1,12
6,15,2,1,0,37,20,12
6,10,1,1,0,24,6,12
6,6,1,2,0,15,6,12
6,7,1,3,0,17,7,12
6,26,4,7,3,28,10,12
6,14,1,1,0,29,14,12
6,11,1,1,3,19,7,12
6,17,3,1,1,8,5,12
6,9,5,1,0,2,1,12
6,6,2,0,0,3,1,12
6,11,5,1,0,2,1,12
6,8,2,0,0,2,1,12
6,12,1,2,0,26,10,12
6,7,1,1,0,8,5,12
6,10,1,2,0,32,11,12
6,6,1,1,1,8,6,12
6,3,1,1,1,8,6,12
6,4,1,2,0,3,2,12
6,22,2,1,1,2,1,12
6,24,2,1,2,4,2,12
6,5,3,1,0,6,2,12
6,9,2,1,0,15,6,12
6,9,2,1,0,23,9,12
6,0,0,0,0,1,0,12
6,9,2,1,0,15,6,12
6,5,2,1,0,2,1,12
6,4,3,1,0,2,1,12
6,5,3,1,0,2,1,12
6,12,2,2,0,11,7,12
6,8,2,1,0,8,6,12
6,6,2,1,0,6,2,12
6,10,1,3,0,18,9,12
6,12,2,1,2,15,15,12
6,16,1,2,0,69,40,12
6,8,2,1,0,12,1,12
6,3,1,1,0,6,3,12
6,6,3,1,0,2,2,12
6,8,3,1,1,2,2,12
6,14,1,1,0,25,10,12
6,1,4,1,0,7,3,12
6,5,1,1,0,4,5,12
6,16,2,3,0,16,7,12
6,9,1,2,0,2,4,12
6,9,2,1,0,12,3,12
6,12,1,1,0,26,13,12
6,7,1,2,0,9,2,11
6,0,0,0,0,0,0,11
6,22,2,1,0,40,11,11
6,2,2,0,0,2,1,11
6,2,2,0,0,2,1,11
6,2,2,0,0,2,1,11
6,2,2,0,0,2,1,11
6,2,2,0,0,2,1,11
6,12,1,1,4,10,5,11
6,9,1,1,1,12,6,11
6,9,1,1,0,18,2,11
6,8,2,0,0,2,1,11
6,13,1,1,0,19,8,11
6,6,1,3,0,3,3,11
6,2,2,0,0,0,0,11
6,22,2,1,0,52,15,11
6,5,1,2,0,10,2,11
6,13,1,1,0,30,7,11
6,9,1,2,0,10,2,11
6,6,1,3,0,3,3,11
6,2,2,0,0,0,0,11
6,25,2,2,0,76,22,11
6,8,1,1,0,10,4,11
6,6,1,1,0,10,5,11
6,8,1,1,0,11,4,11
6,8,1,1,0,13,5,11
6,17,2,1,0,40,11,11
6,8,1,2,0,9,5,11
6,7,1,3,0,6,4,11
6,6,2,1,0,8,2,12
6,4,3,3,0,7,4,12
6,3,3,1,0,8,9,11
6,3,2,0,0,0,0,12
6,3,2,0,0,0,0,12
6,3,2,0,0,0,0,12
6,3,2,0,0,0,0,12
6,3,2,0,0,0,0,12
6,3,2,0,0,0,0,12
6,15,1,1,0,44,5,11
6,3,2,0,0,4,2,12
6,4,2,2,0,6,3,12
6,0,0,0,0,0,0,12
6,18,2,2,1,8,11,12
6,14,2,4,0,17,7,12
6,0,0,0,0,1,0,12
6,21,1,1,0,44,18,12
6,13,1,2,3,15,11,12
6,10,2,2,0,10,4,12
6,13,2,2,0,15,3,12
6,3,2,0,0,0,0,12
6,8,2,1,0,5,5,12
6,18,3,5,0,23,6,12
6,5,3,0,0,3,2,12
6,8,3,4,0,11,6,12
6,5,1,2,0,13,7,12
6,4,2,0,0,0,0,12
6,18,3,3,0,20,7,12
6,4,3,1,0,4,2,12
6,0,0,0,0,0,0,12
6,8,1,1,0,10,2,11
6,16,1,2,0,36,4,11
6,4,1,2,0,6,7,12
6,0,0,0,0,1,0,12
6,6,1,0,0,0,0,12
6,2,0,2,0,2,0,12
6,0,0,0,0,1,0,12
6,13,1,4,0,8,6,12
6,0,0,0,0,3,0,12
6,0,0,0,0,0,0,12
6,0,0,0,0,6,0,12
6,10,1,5,0,43,39,12
6,0,0,0,0,3,0,12
6,0,0,0,0,3,0,12
6,15,1,1,1,30,14,12
6,17,1,4,0,47,21,12
6,3,1,5,0,10,2,12
6,4,1,1,0,8,8,12
6,3,1,1,0,19,10,12
6,6,1,1,0,13,13,12
6,4,1,1,0,2,1,11
6,5,0,2,0,2,0,12
6,3,1,3,0,37,25,12
6,5,1,2,0,39,25,12
6,3,2,1,0,1,0,12
6,3,2,2,0,2,0,12
6,8,1,2,0,25,24,12
6,5,1,2,0,14,11,12
6,12,1,1,0,25,7,11
6,7,1,3,0,12,7,11
6,5,1,2,0,10,8,11
6,2,1,2,1,4,3,11
6,4,1,3,1,4,3,11
6,5,1,3,0,19,6,11
6,2,1,3,0,4,4,11
6,0,1,1,0,1,1,11
6,0,1,1,0,1,1,11
6,19,1,2,0,37,6,11
6,15,1,3,0,28,4,11
6,25,1,2,0,41,6,11
6,12,1,1,0,19,3,11
6,7,2,1,0,5,2,11
6,7,2,1,0,9,2,11
6,0,1,0,0,0,0,11
6,6,2,1,0,7,2,11
6,6,2,1,0,9,2,11
6,10,1,1,0,15,2,11
6,5,2,1,0,2,1,11
6,15,1,2,0,27,6,11
6,8,1,1,0,20,13,12
6,12,1,2,0,35,27,12
6,8,1,1,0,30,20,12
6,7,1,1,0,15,11,12
6,17,1,2,0,28,14,12
6,0,0,0,0,2,0,12
6,15,1,3,0,36,19,12
6,5,1,1,0,6,4,11
6,15,1,1,0,18,5,11
6,5,2,1,0,9,3,11
6,10,1,1,0,25,3,11
6,3,2,1,0,2,1,11
6,4,2,1,0,11,2,11
6,4,2,1,0,2,1,11
6,13,1,3,0,35,9,11
6,10,1,3,0,24,8,11
6,24,1,1,0,33,16,11
6,1,1,0,0,2,2,11
6,0,0,2,0,2,0,11
6,20,1,2,0,39,6,11
6,0,1,0,0,0,0,11
6,6,2,1,0,11,3,11
6,5,2,1,0,9,2,11
6,2,1,1,0,1,1,12
6,2,1,1,0,1,1,12
6,2,1,3,0,8,3,12
6,2,1,3,0,8,3,12
6,1,3,1,0,1,1,12
6,2,1,1,0,1,1,12
6,2,1,1,0,1,1,12
6,0,0,0,0,4,0,12
6,0,0,0,0,3,0,12
6,2,1,1,0,1,1,12
6,8,1,1,0,12,10,12
6,2,1,1,0,1,1,12
6,4,1,3,0,15,12,12
6,2,1,1,0,1,1,12
6,1,0,3,0,4,2,12
6,7,1,1,0,14,8,11
6,4,1,1,0,2,1,11
6,3,1,3,0,8,3,11
6,1,1,0,0,0,0,11
6,3,1,4,0,6,6,11
6,2,1,2,0,2,2,11
6,2,1,3,0,8,4,12
6,1,1,0,0,0,0,12
6,1,1,0,0,0,0,12
6,17,1,3,0,46,29,11
6,2,2,1,0,6,3,11
6,5,1,1,0,23,5,11
6,18,1,2,0,27,20,11
6,10,2,6,0,10,7,11
6,10,1,0,0,1,0,11
6,5,1,1,0,4,3,11
6,4,1,0,0,0,0,11
6,4,1,6,0,25,17,12
6,3,1,2,0,12,5,12
6,6,1,2,0,21,13,12
6,0,0,0,0,12,0,12
6,6,1,2,0,21,13,12
6,3,1,1,0,9,1,12
6,8,1,1,0,21,21,12
6,10,1,1,0,6,5,12
6,1,1,5,0,14,5,11
6,8,1,1,0,24,2,11
6,2,1,1,0,2,1,11
6,35,1,5,0,77,13,12
6,3,2,1,0,16,5,12
6,15,1,1,0,49,22,12
6,2,0,2,0,3,1,12
6,2,3,1,0,11,5,12
6,9,2,1,0,32,17,12
6,10,1,1,3,40,11,12
6,0,0,0,0,13,0,12
6,12,1,3,0,32,20,12
6,6,2,1,0,15,3,12
6,4,2,1,0,21,2,12
6,4,2,1,0,13,3,12
6,16,2,1,0,26,6,12
6,13,1,2,0,5,2,12
6,7,1,5,0,8,7,12
6,8,1,1,0,9,4,12
6,13,1,1,0,26,10,12
6,36,2,2,0,85,50,12
6,2,1,3,0,7,4,12
6,42,1,3,0,121,31,11
6,6,1,1,1,6,3,11
6,6,2,1,0,7,3,11
6,4,1,4,0,4,4,11
6,2,1,1,0,1,1,11
6,4,1,3,0,9,6,11
6,4,1,3,0,9,6,11
6,2,3,2,0,8,5,11
6,8,1,4,0,16,14,11
